order,x,y,hole,piece,group,fips,abbr,NAME
15929,1089951.044,-2102122.325,F,11,72.11,72,PR,Puerto Rico
15930,1090641.035,-2102681.455,F,11,72.11,72,PR,Puerto Rico
15931,1091023.896,-2102991.704,F,11,72.11,72,PR,Puerto Rico
15932,1091551.475,-2103254.689,F,11,72.11,72,PR,Puerto Rico
15933,1093117.41,-2104035.268,F,11,72.11,72,PR,Puerto Rico
15934,1093119.56,-2104038.572,F,11,72.11,72,PR,Puerto Rico
15935,1093211.081,-2104179.19,F,11,72.11,72,PR,Puerto Rico
15936,1093667.048,-2104879.765,F,11,72.11,72,PR,Puerto Rico
15937,1094609.097,-2105799.132,F,11,72.11,72,PR,Puerto Rico
15938,1094844.719,-2107314.601,F,11,72.11,72,PR,Puerto Rico
15939,1094815.451,-2107338.416,F,11,72.11,72,PR,Puerto Rico
15940,1094675.861,-2107452.001,F,11,72.11,72,PR,Puerto Rico
15941,1094478.293,-2107612.762,F,11,72.11,72,PR,Puerto Rico
15942,1093771.647,-2108855.173,F,11,72.11,72,PR,Puerto Rico
15943,1093729.69,-2108877.937,F,11,72.11,72,PR,Puerto Rico
15944,1093576.945,-2108960.805,F,11,72.11,72,PR,Puerto Rico
15945,1093039.016,-2109252.648,F,11,72.11,72,PR,Puerto Rico
15946,1092280.18,-2109998.051,F,11,72.11,72,PR,Puerto Rico
15947,1091285.723,-2110495.06,F,11,72.11,72,PR,Puerto Rico
15948,1091183.004,-2110488.548,F,11,72.11,72,PR,Puerto Rico
15949,1090500.682,-2110445.293,F,11,72.11,72,PR,Puerto Rico
15950,1090489.852,-2110280.968,F,11,72.11,72,PR,Puerto Rico
15951,1090448.273,-2109650.123,F,11,72.11,72,PR,Puerto Rico
15952,1090422.068,-2109128.451,F,11,72.11,72,PR,Puerto Rico
15953,1089898.635,-2108855.173,F,11,72.11,72,PR,Puerto Rico
15954,1089401.406,-2108979.371,F,11,72.11,72,PR,Puerto Rico
15955,1088851.988,-2109426.612,F,11,72.11,72,PR,Puerto Rico
15956,1088047.686,-2109924.611,F,11,72.11,72,PR,Puerto Rico
15957,1087912.29,-2110008.444,F,11,72.11,72,PR,Puerto Rico
15958,1087786.092,-2110086.582,F,11,72.11,72,PR,Puerto Rico
15959,1087648.113,-2110172.015,F,11,72.11,72,PR,Puerto Rico
15960,1087412.49,-2111339.776,F,11,72.11,72,PR,Puerto Rico
15961,1087366.631,-2111430.829,F,11,72.11,72,PR,Puerto Rico
15962,1087346.24,-2111471.315,F,11,72.11,72,PR,Puerto Rico
15963,1087124.679,-2111911.215,F,11,72.11,72,PR,Puerto Rico
15964,1086679.86,-2112383.34,F,11,72.11,72,PR,Puerto Rico
15965,1086270.896,-2112679.249,F,11,72.11,72,PR,Puerto Rico
15966,1086130.221,-2112781.035,F,11,72.11,72,PR,Puerto Rico
15967,1085632.992,-2113327.591,F,11,72.11,72,PR,Puerto Rico
15968,1085474.933,-2113188.16,F,11,72.11,72,PR,Puerto Rico
15969,1085323.932,-2113054.956,F,11,72.11,72,PR,Puerto Rico
15970,1085266.787,-2113004.546,F,11,72.11,72,PR,Puerto Rico
15971,1084795.543,-2112060.296,F,11,72.11,72,PR,Puerto Rico
15972,1084792.579,-2112056.492,F,11,72.11,72,PR,Puerto Rico
15973,1083827.29,-2110817.884,F,11,72.11,72,PR,Puerto Rico
15974,1083722.691,-2110221.562,F,11,72.11,72,PR,Puerto Rico
15975,1082911.446,-2109575.693,F,11,72.11,72,PR,Puerto Rico
15976,1082466.181,-2109538.873,F,11,72.11,72,PR,Puerto Rico
15977,1082309.619,-2109525.926,F,11,72.11,72,PR,Puerto Rico
15978,1082268.998,-2109468.933,F,11,72.11,72,PR,Puerto Rico
15979,1081707.571,-2108681.209,F,11,72.11,72,PR,Puerto Rico
15980,1081601.505,-2108590.23,F,11,72.11,72,PR,Puerto Rico
15981,1080896.326,-2107985.353,F,11,72.11,72,PR,Puerto Rico
15982,1080213.32,-2107895.964,F,11,72.11,72,PR,Puerto Rico
15983,1080137.49,-2107886.04,F,11,72.11,72,PR,Puerto Rico
15984,1080133.694,-2107872.029,F,11,72.11,72,PR,Puerto Rico
15985,1079913.035,-2107057.652,F,11,72.11,72,PR,Puerto Rico
15986,1079901.868,-2107016.44,F,11,72.11,72,PR,Puerto Rico
15987,1079895.094,-2107013.556,F,11,72.11,72,PR,Puerto Rico
15988,1079890.818,-2107011.735,F,11,72.11,72,PR,Puerto Rico
15989,1079143.033,-2106693.395,F,11,72.11,72,PR,Puerto Rico
15990,1078724.418,-2106097.293,F,11,72.11,72,PR,Puerto Rico
15991,1078572.784,-2105041.598,F,11,72.11,72,PR,Puerto Rico
15992,1078567.41,-2105004.182,F,11,72.11,72,PR,Puerto Rico
15993,1078645.804,-2104382.976,F,11,72.11,72,PR,Puerto Rico
15994,1078148.575,-2103960.618,F,11,72.11,72,PR,Puerto Rico
15995,1077961.368,-2103909.864,F,11,72.11,72,PR,Puerto Rico
15996,1077581.877,-2103806.978,F,11,72.11,72,PR,Puerto Rico
15997,1077415.944,-2103761.991,F,11,72.11,72,PR,Puerto Rico
15998,1076907.541,-2103237.409,F,11,72.11,72,PR,Puerto Rico
15999,1076813.896,-2103140.785,F,11,72.11,72,PR,Puerto Rico
16000,1076761.14,-2103130.069,F,11,72.11,72,PR,Puerto Rico
16001,1076447.471,-2103066.355,F,11,72.11,72,PR,Puerto Rico
16002,1075936.126,-2103269.838,F,11,72.11,72,PR,Puerto Rico
16003,1075745.482,-2103345.702,F,11,72.11,72,PR,Puerto Rico
16004,1075636.226,-2103389.179,F,11,72.11,72,PR,Puerto Rico
16005,1075819.439,-2102519.799,F,11,72.11,72,PR,Puerto Rico
16006,1075531.627,-2101699.966,F,11,72.11,72,PR,Puerto Rico
16007,1074851.186,-2100631.739,F,11,72.11,72,PR,Puerto Rico
16008,1074744.747,-2100242.188,F,11,72.11,72,PR,Puerto Rico
16009,1074667.973,-2099961.207,F,11,72.11,72,PR,Puerto Rico
16010,1074249.358,-2099588.615,F,11,72.11,72,PR,Puerto Rico
16011,1073987.751,-2099116.49,F,11,72.11,72,PR,Puerto Rico
16012,1073752.129,-2098495.505,F,11,72.11,72,PR,Puerto Rico
16013,1073281.105,-2098098.03,F,11,72.11,72,PR,Puerto Rico
16014,1073022.788,-2097925.008,F,11,72.11,72,PR,Puerto Rico
16015,1072836.286,-2097800.089,F,11,72.11,72,PR,Puerto Rico
16016,1072614.751,-2097648.646,F,11,72.11,72,PR,Puerto Rico
16017,1072182.049,-2097352.847,F,11,72.11,72,PR,Puerto Rico
16018,1073019.278,-2096806.512,F,11,72.11,72,PR,Puerto Rico
16019,1074170.744,-2097129.336,F,11,72.11,72,PR,Puerto Rico
16020,1074191.864,-2097169.431,F,11,72.11,72,PR,Puerto Rico
16021,1074537.169,-2097824.972,F,11,72.11,72,PR,Puerto Rico
16022,1074851.186,-2098271.994,F,11,72.11,72,PR,Puerto Rico
16023,1075165.202,-2099066.943,F,11,72.11,72,PR,Puerto Rico
16024,1075810.233,-2099679.201,F,11,72.11,72,PR,Puerto Rico
16025,1099805.908,-2103590.819,F,12,72.12,72,PR,Puerto Rico
16026,1099770.791,-2103687.509,F,12,72.12,72,PR,Puerto Rico
16027,1099581.385,-2104209.012,F,12,72.12,72,PR,Puerto Rico
16028,1100000,-2105575.401,F,12,72.12,72,PR,Puerto Rico
16029,1099781.868,-2105728.035,F,12,72.12,72,PR,Puerto Rico
16030,1099502.771,-2105923.329,F,12,72.12,72,PR,Puerto Rico
16031,1099403.282,-2105918.599,F,12,72.12,72,PR,Puerto Rico
16032,1098177.232,-2105860.305,F,12,72.12,72,PR,Puerto Rico
16033,1097932.691,-2105848.678,F,12,72.12,72,PR,Puerto Rico
16034,1097906.486,-2105351.89,F,12,72.12,72,PR,Puerto Rico
16035,1097592.47,-2104855.102,F,12,72.12,72,PR,Puerto Rico
16036,1096990.642,-2104457.627,F,12,72.12,72,PR,Puerto Rico
16037,1096074.578,-2103985.502,F,12,72.12,72,PR,Puerto Rico
16038,1096179.397,-2103463.83,F,12,72.12,72,PR,Puerto Rico
16039,1096925.15,-2103572.693,F,12,72.12,72,PR,Puerto Rico
16040,1097540.06,-2103662.457,F,12,72.12,72,PR,Puerto Rico
16041,1098175.294,-2103019.385,F,12,72.12,72,PR,Puerto Rico
16042,1098325.321,-2102867.507,F,12,72.12,72,PR,Puerto Rico
16043,1099136.566,-2103066.355,F,12,72.12,72,PR,Puerto Rico
16044,1099842.992,-2103488.713,F,12,72.12,72,PR,Puerto Rico
16045,1099805.908,-2103590.819,F,12,72.12,72,PR,Puerto Rico
16046,1092410.984,-2098967.41,F,13,72.13,72,PR,Puerto Rico
16047,1093222.229,-2099364.884,F,13,72.13,72,PR,Puerto Rico
16048,1093640.844,-2099985.87,F,13,72.13,72,PR,Puerto Rico
16049,1094399.899,-2100259.148,F,13,72.13,72,PR,Puerto Rico
16050,1094422.841,-2100566.337,F,13,72.13,72,PR,Puerto Rico
16051,1094425.884,-2100607.076,F,13,72.13,72,PR,Puerto Rico
16052,1094370.084,-2100675.19,F,13,72.13,72,PR,Puerto Rico
16053,1094059.678,-2101054.097,F,13,72.13,72,PR,Puerto Rico
16054,1093640.844,-2100805.703,F,13,72.13,72,PR,Puerto Rico
16055,1093039.016,-2100855.47,F,13,72.13,72,PR,Puerto Rico
16056,1092887.571,-2100867.436,F,13,72.13,72,PR,Puerto Rico
16057,1092096.968,-2100929.9,F,13,72.13,72,PR,Puerto Rico
16058,1091311.927,-2100607.076,F,13,72.13,72,PR,Puerto Rico
16059,1091286.693,-2100579.698,F,13,72.13,72,PR,Puerto Rico
16060,1090762.289,-2100010.753,F,13,72.13,72,PR,Puerto Rico
16061,1090003.454,-2099613.279,F,13,72.13,72,PR,Puerto Rico
16062,1089872.43,-2099066.943,F,13,72.13,72,PR,Puerto Rico
16063,1090108.052,-2098942.746,F,13,72.13,72,PR,Puerto Rico
16064,1090579.076,-2098992.293,F,13,72.13,72,PR,Puerto Rico
16065,1091322.646,-2098888.514,F,13,72.13,72,PR,Puerto Rico
16066,1091439.212,-2098872.244,F,13,72.13,72,PR,Puerto Rico
16067,1091468.935,-2098868.096,F,13,72.13,72,PR,Puerto Rico
16068,1092410.984,-2098967.41,F,13,72.13,72,PR,Puerto Rico
16069,1024344.139,-2097663.34,F,14,72.14,72,PR,Puerto Rico
16070,1024094.478,-2098002.027,F,14,72.14,72,PR,Puerto Rico
16071,1023977.934,-2098160.128,F,14,72.14,72,PR,Puerto Rico
16072,1023454.5,-2098582.487,F,14,72.14,72,PR,Puerto Rico
16073,1023297.492,-2098433.406,F,14,72.14,72,PR,Puerto Rico
16074,1023218.878,-2097837.304,F,14,72.14,72,PR,Puerto Rico
16075,1022983.476,-2097514.48,F,14,72.14,72,PR,Puerto Rico
16076,1022957.75,-2097495.807,F,14,72.14,72,PR,Puerto Rico
16077,1022093.617,-2096868.611,F,14,72.14,72,PR,Puerto Rico
16078,1022131.42,-2096832.717,F,14,72.14,72,PR,Puerto Rico
16079,1022229.558,-2096739.533,F,14,72.14,72,PR,Puerto Rico
16080,1022538.436,-2096446.252,F,14,72.14,72,PR,Puerto Rico
16081,1023271.287,-2096520.903,F,14,72.14,72,PR,Puerto Rico
16082,1023317.201,-2096556.97,F,14,72.14,72,PR,Puerto Rico
16083,1024030.123,-2097117.005,F,14,72.14,72,PR,Puerto Rico
16084,1024344.139,-2097663.34,F,14,72.14,72,PR,Puerto Rico
16085,1023758.383,-2090863.506,F,15,72.15,72,PR,Puerto Rico
16086,1023753.724,-2090950.952,F,15,72.15,72,PR,Puerto Rico
16087,1023749.358,-2091032.888,F,15,72.15,72,PR,Puerto Rico
16088,1023620.977,-2091106.437,F,15,72.15,72,PR,Puerto Rico
16089,1023446.573,-2091200.686,F,15,72.15,72,PR,Puerto Rico
16090,1023277.013,-2091244.287,F,15,72.15,72,PR,Puerto Rico
16091,1023168.01,-2091340.738,F,15,72.15,72,PR,Puerto Rico
16092,1023027.381,-2091460.565,F,15,72.15,72,PR,Puerto Rico
16093,1023025.095,-2091462.513,F,15,72.15,72,PR,Puerto Rico
16094,1022887.025,-2091524.611,F,15,72.15,72,PR,Puerto Rico
16095,1022637.53,-2091469.559,F,15,72.15,72,PR,Puerto Rico
16096,1022731.999,-2091317.836,F,15,72.15,72,PR,Puerto Rico
16097,1022814.337,-2091133.4,F,15,72.15,72,PR,Puerto Rico
16098,1022853.113,-2091046.541,F,15,72.15,72,PR,Puerto Rico
16099,1022765.911,-2090777.667,F,15,72.15,72,PR,Puerto Rico
16100,1022467.97,-2090320.296,F,15,72.15,72,PR,Puerto Rico
16101,1022739.266,-2090030.723,F,15,72.15,72,PR,Puerto Rico
16102,1022848.268,-2090039.751,F,15,72.15,72,PR,Puerto Rico
16103,1022993.606,-2090088.197,F,15,72.15,72,PR,Puerto Rico
16104,1023303.658,-2090235.296,F,15,72.15,72,PR,Puerto Rico
16105,1023458.684,-2090421.371,F,15,72.15,72,PR,Puerto Rico
16106,1023763.892,-2090547.77,F,15,72.15,72,PR,Puerto Rico
16107,1023771.159,-2090623.742,F,15,72.15,72,PR,Puerto Rico
16108,1023758.383,-2090863.506,F,15,72.15,72,PR,Puerto Rico
16109,1019777.693,-2088958.311,F,16,72.16,72,PR,Puerto Rico
16110,1020144.119,-2089231.589,F,16,72.16,72,PR,Puerto Rico
16111,1020065.504,-2089827.471,F,16,72.16,72,PR,Puerto Rico
16112,1019699.079,-2090050.982,F,16,72.16,72,PR,Puerto Rico
16113,1019306.669,-2090200.062,F,16,72.16,72,PR,Puerto Rico
16114,1019123.456,-2090075.865,F,16,72.16,72,PR,Puerto Rico
16115,1018495.424,-2089902.121,F,16,72.16,72,PR,Puerto Rico
16116,1018286.006,-2089529.53,F,16,72.16,72,PR,Puerto Rico
16117,1018259.802,-2089032.742,F,16,72.16,72,PR,Puerto Rico
16118,1017971.99,-2088685.254,F,16,72.16,72,PR,Puerto Rico
16119,1017814.982,-2088337.546,F,16,72.16,72,PR,Puerto Rico
16120,1017974.174,-2088100.098,F,16,72.16,72,PR,Puerto Rico
16121,1017998.195,-2088064.268,F,16,72.16,72,PR,Puerto Rico
16122,1018416.81,-2088287.779,F,16,72.16,72,PR,Puerto Rico
16123,1018887.834,-2088263.116,F,16,72.16,72,PR,Puerto Rico
16124,1019306.669,-2088511.29,F,16,72.16,72,PR,Puerto Rico
16125,1019614.616,-2088803.544,F,16,72.16,72,PR,Puerto Rico
16126,1019777.693,-2088958.311,F,16,72.16,72,PR,Puerto Rico
